run	source_file	variable	start_value	end_value	display	module	baseline_end	log2fc_end	candidate_label	pathway_module	scenario_label	run_order	scenario_label_unique	run_display
n_demand_x1p25	n_demand_x1p25.txt	nh4_NH4	0.05	0.08866129934159218	NH4	N assimilation	0.08425918838386179	0.07347048613308035	Increased GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Increased N demand x1.25	14	Increased N demand x1.25	Increased N demand x1.25
n_demand_x1p25	n_demand_x1p25.txt	tca_akg	0.2	0.0522065834938938	2-OG	TCA / 2-OG	0.053000289450655	-0.021768489845267153	Increased GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Increased N demand x1.25	14	Increased N demand x1.25	Increased N demand x1.25
n_sink_both_0p5	n_sink_both_0p5.txt	asp_Asp	1.5	0.5201132163603992	Asp	Asp processes	0.5193735050326866	0.002053278839165498	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.5	13	Reduced N demand x0.5	Reduced N demand x0.5
n_sink_both_0p5	n_sink_both_0p5.txt	asp_Ile	0	2.370734080252851e-5	Ile	Asp processes	2.370727996290909e-5	3.7023606687337024e-6	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.5	13	Reduced N demand x0.5	Reduced N demand x0.5
n_sink_both_0p5	n_sink_both_0p5.txt	asp_Lys	0	3.8732235626976636e-7	Lys	Asp processes	3.873230524592584e-7	-2.5931517136798e-6	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.5	13	Reduced N demand x0.5	Reduced N demand x0.5
n_sink_both_0p5	n_sink_both_0p5.txt	asp_Thr	0	0.1896869035662079	Thr	Asp processes	0.18968696780163957	-4.885530907411434e-7	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.5	13	Reduced N demand x0.5	Reduced N demand x0.5
n_sink_both_0p5	n_sink_both_0p5.txt	nh4_GLN	1	0.001158690000471806	Gln	N assimilation	4.504681186499556e-4	1.3629977231670272	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.5	13	Reduced N demand x0.5	Reduced N demand x0.5
n_sink_both_0p5	n_sink_both_0p5.txt	nh4_GLU	1	0.010289128749005607	Glu	N assimilation	0.005706683235054892	0.8503964347773508	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.5	13	Reduced N demand x0.5	Reduced N demand x0.5
n_sink_both_0p5	n_sink_both_0p5.txt	nh4_NH4	0.05	0.06911818562180368	NH4	N assimilation	0.08425918838386179	-0.2857686726684397	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.5	13	Reduced N demand x0.5	Reduced N demand x0.5
n_sink_both_0p5	n_sink_both_0p5.txt	tca_akg	0.2	0.054816761040577935	2-OG	TCA / 2-OG	0.053000289450655	0.04861684742821903	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.5	13	Reduced N demand x0.5	Reduced N demand x0.5
n_sink_both_0p75	n_sink_both_0p75.txt	asp_Asp	1.5	0.5191226233165569	Asp	Asp processes	0.5193735050326866	-6.970576102696339e-4	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.75	12	Reduced N demand x0.75	Reduced N demand x0.75
n_sink_both_0p75	n_sink_both_0p75.txt	asp_Ile	0	2.3707381937683925e-5	Ile	Asp processes	2.370727996290909e-5	6.205611928706722e-6	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.75	12	Reduced N demand x0.75	Reduced N demand x0.75
n_sink_both_0p75	n_sink_both_0p75.txt	asp_Lys	0	3.873215823565432e-7	Lys	Asp processes	3.873230524592584e-7	-5.475812587376068e-6	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.75	12	Reduced N demand x0.75	Reduced N demand x0.75
n_sink_both_0p75	n_sink_both_0p75.txt	asp_Thr	0	0.18968676707514823	Thr	Asp processes	0.18968696780163957	-1.5266587378654403e-6	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.75	12	Reduced N demand x0.75	Reduced N demand x0.75
n_sink_both_0p75	n_sink_both_0p75.txt	nh4_GLN	1	6.776310903795874e-4	Gln	N assimilation	4.504681186499556e-4	0.5890750627685449	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.75	12	Reduced N demand x0.75	Reduced N demand x0.75
n_sink_both_0p75	n_sink_both_0p75.txt	nh4_GLU	1	0.007273015953198365	Glu	N assimilation	0.005706683235054892	0.34990125623611923	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.75	12	Reduced N demand x0.75	Reduced N demand x0.75
n_sink_both_0p75	n_sink_both_0p75.txt	nh4_NH4	0.05	0.07825764874537616	NH4	N assimilation	0.08425918838386179	-0.10660225433388776	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.75	12	Reduced N demand x0.75	Reduced N demand x0.75
n_sink_both_0p75	n_sink_both_0p75.txt	tca_akg	0.2	0.05391326937260715	2-OG	TCA / 2-OG	0.053000289450655	0.024640160481492843	Reduced GLU+GLN demand sink	N demand (biosynthetic withdrawal)	Reduced N demand x0.75	12	Reduced N demand x0.75	Reduced N demand x0.75
n_sink_gln_0p75	n_sink_gln_0p75.txt	asp_Asp	1.5	0.524583628372877	Asp	Asp processes	0.5193735050326866	0.014400364291812153	Reduced GLN demand sink	N demand (biosynthetic withdrawal)	Reduced GLN demand x0.75	11	Reduced GLN demand x0.75	Reduced GLN demand x0.75
n_sink_gln_0p75	n_sink_gln_0p75.txt	asp_Ile	0	2.3707269072934525e-5	Ile	Asp processes	2.370727996290909e-5	-6.627042524547684e-7	Reduced GLN demand sink	N demand (biosynthetic withdrawal)	Reduced GLN demand x0.75	11	Reduced GLN demand x0.75	Reduced GLN demand x0.75
n_sink_gln_0p75	n_sink_gln_0p75.txt	asp_Lys	0	3.87324391054958e-7	Lys	Asp processes	3.873230524592584e-7	4.985959503730472e-6	Reduced GLN demand sink	N demand (biosynthetic withdrawal)	Reduced GLN demand x0.75	11	Reduced GLN demand x0.75	Reduced GLN demand x0.75
n_sink_gln_0p75	n_sink_gln_0p75.txt	asp_Thr	0	0.18968723492923648	Thr	Asp processes	0.18968696780163957	2.031680892212811e-6	Reduced GLN demand sink	N demand (biosynthetic withdrawal)	Reduced GLN demand x0.75	11	Reduced GLN demand x0.75	Reduced GLN demand x0.75
n_sink_gln_0p75	n_sink_gln_0p75.txt	nh4_GLN	1	5.73043226739699e-4	Gln	N assimilation	4.504681186499556e-4	0.3472189655373538	Reduced GLN demand sink	N demand (biosynthetic withdrawal)	Reduced GLN demand x0.75	11	Reduced GLN demand x0.75	Reduced GLN demand x0.75
n_sink_gln_0p75	n_sink_gln_0p75.txt	nh4_GLU	1	0.005789756230113003	Glu	N assimilation	0.005706683235054892	0.020850122226228403	Reduced GLN demand sink	N demand (biosynthetic withdrawal)	Reduced GLN demand x0.75	11	Reduced GLN demand x0.75	Reduced GLN demand x0.75
n_sink_gln_0p75	n_sink_gln_0p75.txt	nh4_NH4	0.05	0.08576294135850195	NH4	N assimilation	0.08425918838386179	0.02552036647570329	Reduced GLN demand sink	N demand (biosynthetic withdrawal)	Reduced GLN demand x0.75	11	Reduced GLN demand x0.75	Reduced GLN demand x0.75
n_sink_gln_0p75	n_sink_gln_0p75.txt	tca_akg	0.2	0.05160082709917312	2-OG	TCA / 2-OG	0.053000289450655	-0.03860604819224274	Reduced GLN demand sink	N demand (biosynthetic withdrawal)	Reduced GLN demand x0.75	11	Reduced GLN demand x0.75	Reduced GLN demand x0.75
n_sink_glu_0p75	n_sink_glu_0p75.txt	asp_Asp	1.5	0.513609591504601	Asp	Asp processes	0.5193735050326866	-0.01610027462061759	Reduced GLU demand sink	N demand (biosynthetic withdrawal)	Reduced GLU demand x0.75	10	Reduced GLU demand x0.75	Reduced GLU demand x0.75
n_sink_glu_0p75	n_sink_glu_0p75.txt	asp_Ile	0	2.370732399748754e-5	Ile	Asp processes	2.370727996290909e-5	2.6797003443948464e-6	Reduced GLU demand sink	N demand (biosynthetic withdrawal)	Reduced GLU demand x0.75	10	Reduced GLU demand x0.75	Reduced GLU demand x0.75
n_sink_glu_0p75	n_sink_glu_0p75.txt	asp_Lys	0	3.8732258407341553e-7	Lys	Asp processes	3.873230524592584e-7	-1.7446330458131037e-6	Reduced GLU demand sink	N demand (biosynthetic withdrawal)	Reduced GLU demand x0.75	10	Reduced GLU demand x0.75	Reduced GLU demand x0.75
n_sink_glu_0p75	n_sink_glu_0p75.txt	asp_Thr	0	0.1896869277694264	Thr	Asp processes	0.18968696780163957	-3.044715310976032e-7	Reduced GLU demand sink	N demand (biosynthetic withdrawal)	Reduced GLU demand x0.75	10	Reduced GLU demand x0.75	Reduced GLU demand x0.75
n_sink_glu_0p75	n_sink_glu_0p75.txt	nh4_GLN	1	5.319066008555598e-4	Gln	N assimilation	4.504681186499556e-4	0.2397479355271099	Reduced GLU demand sink	N demand (biosynthetic withdrawal)	Reduced GLU demand x0.75	10	Reduced GLU demand x0.75	Reduced GLU demand x0.75
n_sink_glu_0p75	n_sink_glu_0p75.txt	nh4_GLU	1	0.007143564502371147	Glu	N assimilation	0.005706683235054892	0.32399164662924723	Reduced GLU demand sink	N demand (biosynthetic withdrawal)	Reduced GLU demand x0.75	10	Reduced GLU demand x0.75	Reduced GLU demand x0.75
n_sink_glu_0p75	n_sink_glu_0p75.txt	nh4_NH4	0.05	0.07700404223305636	NH4	N assimilation	0.08425918838386179	-0.1298998390774107	Reduced GLU demand sink	N demand (biosynthetic withdrawal)	Reduced GLU demand x0.75	10	Reduced GLU demand x0.75	Reduced GLU demand x0.75
n_sink_glu_0p75	n_sink_glu_0p75.txt	tca_akg	0.2	0.05544957570871999	2-OG	TCA / 2-OG	0.053000289450655	0.06517618246391162	Reduced GLU demand sink	N demand (biosynthetic withdrawal)	Reduced GLU demand x0.75	10	Reduced GLU demand x0.75	Reduced GLU demand x0.75
nh4_half	nh4_half.txt	asp_Asp	1.5	0.4737967823208808	Asp	Asp processes	0.5193735050326866	-0.13250401833976685	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x0.5	2	External N x0.5	External N x0.5
nh4_half	nh4_half.txt	asp_Ile	0	2.370728129923037e-5	Ile	Asp processes	2.370727996290909e-5	8.132117865969888e-8	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x0.5	2	External N x0.5	External N x0.5
nh4_half	nh4_half.txt	asp_Lys	0	3.8732330327516333e-7	Lys	Asp processes	3.873230524592584e-7	9.342325703686115e-7	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x0.5	2	External N x0.5	External N x0.5
nh4_half	nh4_half.txt	asp_Thr	0	0.1896870450259575	Thr	Asp processes	0.18968696780163957	5.873419726106691e-7	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x0.5	2	External N x0.5	External N x0.5
nh4_half	nh4_half.txt	nh4_GLN	1	2.607656419819565e-4	Gln	N assimilation	4.504681186499556e-4	-0.7886712071278938	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x0.5	2	External N x0.5	External N x0.5
nh4_half	nh4_half.txt	nh4_GLU	1	0.004836859095178147	Glu	N assimilation	0.005706683235054892	-0.23858197391981406	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x0.5	2	External N x0.5	External N x0.5
nh4_half	nh4_half.txt	nh4_NH4	0.05	0.04982126199791887	NH4	N assimilation	0.08425918838386179	-0.75807245313383	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x0.5	2	External N x0.5	External N x0.5
nh4_half	nh4_half.txt	tca_akg	0.2	0.07205033618082804	2-OG	TCA / 2-OG	0.053000289450655	0.44300492321011686	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x0.5	2	External N x0.5	External N x0.5
nh4_import_half	nh4_import_half.txt	asp_Asp	1.5	0.4323651121212531	Asp	Asp processes	0.5193735050326866	-0.2645223036488905	NA	N supply / transport	NH4 import x0.5	66	NH4 import x0.5	NH4 import x0.5
nh4_import_half	nh4_import_half.txt	asp_Ile	0	2.3707291486800312e-5	Ile	Asp processes	2.370727996290909e-5	7.012806194228136e-7	NA	N supply / transport	NH4 import x0.5	66	NH4 import x0.5	NH4 import x0.5
nh4_import_half	nh4_import_half.txt	asp_Lys	0	3.87322902537085e-7	Lys	Asp processes	3.873230524592584e-7	-5.584265077466531e-7	NA	N supply / transport	NH4 import x0.5	66	NH4 import x0.5	NH4 import x0.5
nh4_import_half	nh4_import_half.txt	asp_Thr	0	0.18968692648505853	Thr	Asp processes	0.18968696780163957	-3.142400015883907e-7	NA	N supply / transport	NH4 import x0.5	66	NH4 import x0.5	NH4 import x0.5
nh4_import_half	nh4_import_half.txt	nh4_GLN	1	1.3015355364416175e-4	Gln	N assimilation	4.504681186499556e-4	-1.7912102938629284	NA	N supply / transport	NH4 import x0.5	66	NH4 import x0.5	NH4 import x0.5
nh4_import_half	nh4_import_half.txt	nh4_GLU	1	0.0038979176887136754	Glu	N assimilation	0.005706683235054892	-0.5499488585029726	NA	N supply / transport	NH4 import x0.5	66	NH4 import x0.5	NH4 import x0.5
nh4_import_half	nh4_import_half.txt	nh4_NH4	0.05	0.027811402880053068	NH4	N assimilation	0.08425918838386179	-1.5991574995128714	NA	N supply / transport	NH4 import x0.5	66	NH4 import x0.5	NH4 import x0.5
nh4_import_half	nh4_import_half.txt	tca_akg	0.2	0.09259671257981664	2-OG	TCA / 2-OG	0.053000289450655	0.804960736325793	NA	N supply / transport	NH4 import x0.5	66	NH4 import x0.5	NH4 import x0.5
nh4_import_x2	nh4_import_x2.txt	asp_Asp	1.5	0.7405127783997523	Asp	Asp processes	0.5193735050326866	0.5117522118621737	NA	N supply / transport	NH4 import x2	67	NH4 import x2	NH4 import x2
nh4_import_x2	nh4_import_x2.txt	asp_Ile	0	2.370730508685881e-5	Ile	Asp processes	2.370727996290909e-5	1.5289049183862857e-6	NA	N supply / transport	NH4 import x2	67	NH4 import x2	NH4 import x2
nh4_import_x2	nh4_import_x2.txt	asp_Lys	0	3.8732310493875766e-7	Lys	Asp processes	3.873230524592584e-7	1.954743261616115e-7	NA	N supply / transport	NH4 import x2	67	NH4 import x2	NH4 import x2
nh4_import_x2	nh4_import_x2.txt	asp_Thr	0	0.1896870168109017	Thr	Asp processes	0.18968696780163957	3.727478545900419e-7	NA	N supply / transport	NH4 import x2	67	NH4 import x2	NH4 import x2
nh4_import_x2	nh4_import_x2.txt	nh4_GLN	1	6.615255703627985e-4	Gln	N assimilation	4.504681186499556e-4	0.554371917345177	NA	N supply / transport	NH4 import x2	67	NH4 import x2	NH4 import x2
nh4_import_x2	nh4_import_x2.txt	nh4_GLU	1	0.003138080252915022	Glu	N assimilation	0.005706683235054892	-0.8627702362249611	NA	N supply / transport	NH4 import x2	67	NH4 import x2	NH4 import x2
nh4_import_x2	nh4_import_x2.txt	nh4_NH4	0.05	1.949598027202188	NH4	N assimilation	0.08425918838386179	4.532198866683388	NA	N supply / transport	NH4 import x2	67	NH4 import x2	NH4 import x2
nh4_import_x2	nh4_import_x2.txt	tca_akg	0.2	0.0040712092582880985	2-OG	TCA / 2-OG	0.053000289450655	-3.702470956005786	NA	N supply / transport	NH4 import x2	67	NH4 import x2	NH4 import x2
nh4_x2	nh4_x2.txt	asp_Asp	1.5	0.5594664958986382	Asp	Asp processes	0.5193735050326866	0.10727931760646232	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x2	3	External N x2	External N x2
nh4_x2	nh4_x2.txt	asp_Ile	0	2.3707333120319295e-5	Ile	Asp processes	2.370727996290909e-5	3.2348646911956033e-6	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x2	3	External N x2	External N x2
nh4_x2	nh4_x2.txt	asp_Lys	0	3.873223976983612e-7	Lys	Asp processes	3.873230524592584e-7	-2.438839240108124e-6	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x2	3	External N x2	External N x2
nh4_x2	nh4_x2.txt	asp_Thr	0	0.18968685630052667	Thr	Asp processes	0.18968696780163957	-8.480400724176266e-7	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x2	3	External N x2	External N x2
nh4_x2	nh4_x2.txt	nh4_GLN	1	6.370387667885861e-4	Gln	N assimilation	4.504681186499556e-4	0.49995616434515733	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x2	3	External N x2	External N x2
nh4_x2	nh4_x2.txt	nh4_GLU	1	0.006112742088550427	Glu	N assimilation	0.005706683235054892	0.09916721302687517	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x2	3	External N x2	External N x2
nh4_x2	nh4_x2.txt	nh4_NH4	0.05	0.13270467256892168	NH4	N assimilation	0.08425918838386179	0.6553132447957364	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x2	3	External N x2	External N x2
nh4_x2	nh4_x2.txt	tca_akg	0.2	0.03872194693761334	2-OG	TCA / 2-OG	0.053000289450655	-0.4528487456096351	Indian Chief ammonium transporter / N-supply proxy	N supply / transport	External N x2	3	External N x2	External N x2
pc_bridge_half	pc_bridge_half.txt	asp_Asp	1.5	0.536089284752263	Asp	Asp processes	0.5193735050326866	0.04570087985415963	NA	TCA / 2-OG hub	PC bridge x0.5	69	PC bridge x0.5	PC bridge x0.5
pc_bridge_half	pc_bridge_half.txt	asp_Ile	0	2.370733028778368e-5	Ile	Asp processes	2.370727996290909e-5	3.062492491616976e-6	NA	TCA / 2-OG hub	PC bridge x0.5	69	PC bridge x0.5	PC bridge x0.5
pc_bridge_half	pc_bridge_half.txt	asp_Lys	0	3.8732246874261926e-7	Lys	Asp processes	3.873230524592584e-7	-2.1742149237448616e-6	NA	TCA / 2-OG hub	PC bridge x0.5	69	PC bridge x0.5	PC bridge x0.5
pc_bridge_half	pc_bridge_half.txt	asp_Thr	0	0.1896869067420885	Thr	Asp processes	0.18968696780163957	-4.643984073067789e-7	NA	TCA / 2-OG hub	PC bridge x0.5	69	PC bridge x0.5	PC bridge x0.5
pc_bridge_half	pc_bridge_half.txt	nh4_GLN	1	4.7282403836959607e-4	Gln	N assimilation	4.504681186499556e-4	0.06987837921956787	NA	TCA / 2-OG hub	PC bridge x0.5	69	PC bridge x0.5	PC bridge x0.5
pc_bridge_half	pc_bridge_half.txt	nh4_GLU	1	0.005526991212887602	Glu	N assimilation	0.005706683235054892	-0.04615816564527594	NA	TCA / 2-OG hub	PC bridge x0.5	69	PC bridge x0.5	PC bridge x0.5
pc_bridge_half	pc_bridge_half.txt	nh4_NH4	0.05	0.09378124692673462	NH4	N assimilation	0.08425918838386179	0.15446544204445053	NA	TCA / 2-OG hub	PC bridge x0.5	69	PC bridge x0.5	PC bridge x0.5
pc_bridge_half	pc_bridge_half.txt	tca_akg	0.2	0.04668078729285188	2-OG	TCA / 2-OG	0.053000289450655	-0.1831713457259443	NA	TCA / 2-OG hub	PC bridge x0.5	69	PC bridge x0.5	PC bridge x0.5
pc_bridge_x2	pc_bridge_x2.txt	asp_Asp	1.5	0.4882641987875395	Asp	Asp processes	0.5193735050326866	-0.08911042074323887	NA	TCA / 2-OG hub	PC bridge x2	70	PC bridge x2	PC bridge x2
pc_bridge_x2	pc_bridge_x2.txt	asp_Ile	0	2.370744614191759e-5	Ile	Asp processes	2.370727996290909e-5	1.0112707213431637e-5	NA	TCA / 2-OG hub	PC bridge x2	70	PC bridge x2	PC bridge x2
pc_bridge_x2	pc_bridge_x2.txt	asp_Lys	0	3.873205739686784e-7	Lys	Asp processes	3.873230524592584e-7	-9.23184988526752e-6	NA	TCA / 2-OG hub	PC bridge x2	70	PC bridge x2	PC bridge x2
pc_bridge_x2	pc_bridge_x2.txt	asp_Thr	0	0.189686604253994	Thr	Asp processes	0.18968696780163957	-2.765023312261176e-6	NA	TCA / 2-OG hub	PC bridge x2	70	PC bridge x2	PC bridge x2
pc_bridge_x2	pc_bridge_x2.txt	nh4_GLN	1	4.107721030597769e-4	Gln	N assimilation	4.504681186499556e-4	-0.1330867976793994	NA	TCA / 2-OG hub	PC bridge x2	70	PC bridge x2	PC bridge x2
pc_bridge_x2	pc_bridge_x2.txt	nh4_GLU	1	0.006005815405620997	Glu	N assimilation	0.005706683235054892	0.07370764844436056	NA	TCA / 2-OG hub	PC bridge x2	70	PC bridge x2	PC bridge x2
pc_bridge_x2	pc_bridge_x2.txt	nh4_NH4	0.05	0.07056369461295066	NH4	N assimilation	0.08425918838386179	-0.25590791908555893	NA	TCA / 2-OG hub	PC bridge x2	70	PC bridge x2	PC bridge x2
pc_bridge_x2	pc_bridge_x2.txt	tca_akg	0.2	0.06580979729343747	2-OG	TCA / 2-OG	0.053000289450655	0.31230213940375967	NA	TCA / 2-OG hub	PC bridge x2	70	PC bridge x2	PC bridge x2
pepck_beidge_half	pepck_beidge_half.txt	asp_Asp	1.5	0.5190978768903503	Asp	Asp processes	0.5193735050326866	-7.658321073395832e-4	NA	Additional scenarios	pepck_beidge_half	71	pepck_beidge_half	pepck_beidge_half
pepck_beidge_half	pepck_beidge_half.txt	asp_Ile	0	2.3707386716911093e-5	Ile	Asp processes	2.370727996290909e-5	6.496448191168879e-6	NA	Additional scenarios	pepck_beidge_half	71	pepck_beidge_half	pepck_beidge_half
pepck_beidge_half	pepck_beidge_half.txt	asp_Lys	0	3.87321532380876e-7	Lys	Asp processes	3.873230524592584e-7	-5.661961433822585e-6	NA	Additional scenarios	pepck_beidge_half	71	pepck_beidge_half	pepck_beidge_half
pepck_beidge_half	pepck_beidge_half.txt	asp_Thr	0	0.18968669876862423	Thr	Asp processes	0.18968696780163957	-2.046175743128476e-6	NA	Additional scenarios	pepck_beidge_half	71	pepck_beidge_half	pepck_beidge_half
pepck_beidge_half	pepck_beidge_half.txt	nh4_GLN	1	4.502739829884668e-4	Gln	N assimilation	4.504681186499556e-4	-6.21884020509501e-4	NA	Additional scenarios	pepck_beidge_half	71	pepck_beidge_half	pepck_beidge_half
pepck_beidge_half	pepck_beidge_half.txt	nh4_GLU	1	0.005707999248505021	Glu	N assimilation	0.005706683235054892	3.326603414608204e-4	NA	Additional scenarios	pepck_beidge_half	71	pepck_beidge_half	pepck_beidge_half
pepck_beidge_half	pepck_beidge_half.txt	nh4_NH4	0.05	0.08418680862775033	NH4	N assimilation	0.08425918838386179	-0.0012398266920045252	NA	Additional scenarios	pepck_beidge_half	71	pepck_beidge_half	pepck_beidge_half
pepck_beidge_half	pepck_beidge_half.txt	tca_akg	0.2	0.05305415458769302	2-OG	TCA / 2-OG	0.053000289450655	0.0014654920586671164	NA	Additional scenarios	pepck_beidge_half	71	pepck_beidge_half	pepck_beidge_half
pepck_bridge_half	pepck_bridge_half.txt	asp_Asp	1.5	0.5190978768903503	Asp	Asp processes	0.5193735050326866	-7.658321073395832e-4	NA	TCA / 2-OG hub	PEPCK bridge x0.5	72	PEPCK bridge x0.5	PEPCK bridge x0.5
pepck_bridge_half	pepck_bridge_half.txt	asp_Ile	0	2.3707386716911093e-5	Ile	Asp processes	2.370727996290909e-5	6.496448191168879e-6	NA	TCA / 2-OG hub	PEPCK bridge x0.5	72	PEPCK bridge x0.5	PEPCK bridge x0.5
pepck_bridge_half	pepck_bridge_half.txt	asp_Lys	0	3.87321532380876e-7	Lys	Asp processes	3.873230524592584e-7	-5.661961433822585e-6	NA	TCA / 2-OG hub	PEPCK bridge x0.5	72	PEPCK bridge x0.5	PEPCK bridge x0.5
pepck_bridge_half	pepck_bridge_half.txt	asp_Thr	0	0.18968669876862423	Thr	Asp processes	0.18968696780163957	-2.046175743128476e-6	NA	TCA / 2-OG hub	PEPCK bridge x0.5	72	PEPCK bridge x0.5	PEPCK bridge x0.5
pepck_bridge_half	pepck_bridge_half.txt	nh4_GLN	1	4.502739829884668e-4	Gln	N assimilation	4.504681186499556e-4	-6.21884020509501e-4	NA	TCA / 2-OG hub	PEPCK bridge x0.5	72	PEPCK bridge x0.5	PEPCK bridge x0.5
pepck_bridge_half	pepck_bridge_half.txt	nh4_GLU	1	0.005707999248505021	Glu	N assimilation	0.005706683235054892	3.326603414608204e-4	NA	TCA / 2-OG hub	PEPCK bridge x0.5	72	PEPCK bridge x0.5	PEPCK bridge x0.5
pepck_bridge_half	pepck_bridge_half.txt	nh4_NH4	0.05	0.08418680862775033	NH4	N assimilation	0.08425918838386179	-0.0012398266920045252	NA	TCA / 2-OG hub	PEPCK bridge x0.5	72	PEPCK bridge x0.5	PEPCK bridge x0.5
pepck_bridge_half	pepck_bridge_half.txt	tca_akg	0.2	0.05305415458769302	2-OG	TCA / 2-OG	0.053000289450655	0.0014654920586671164	NA	TCA / 2-OG hub	PEPCK bridge x0.5	72	PEPCK bridge x0.5	PEPCK bridge x0.5
pepck_bridge_x2	pepck_bridge_x2.txt	asp_Asp	1.5	0.5196131313135536	Asp	Asp processes	0.5193735050326866	6.654708368879153e-4	NA	TCA / 2-OG hub	PEPCK bridge x2	73	PEPCK bridge x2	PEPCK bridge x2
pepck_bridge_x2	pepck_bridge_x2.txt	asp_Ile	0	2.370726954201009e-5	Ile	Asp processes	2.370727996290909e-5	-6.341588746035328e-7	NA	TCA / 2-OG hub	PEPCK bridge x2	73	PEPCK bridge x2	PEPCK bridge x2
pepck_bridge_x2	pepck_bridge_x2.txt	asp_Lys	0	3.873231356597128e-7	Lys	Asp processes	3.873230524592584e-7	3.099029592513406e-7	NA	TCA / 2-OG hub	PEPCK bridge x2	73	PEPCK bridge x2	PEPCK bridge x2
pepck_bridge_x2	pepck_bridge_x2.txt	asp_Thr	0	0.18968699350573173	Thr	Asp processes	0.18968696780163957	1.9549663418007602e-7	NA	TCA / 2-OG hub	PEPCK bridge x2	73	PEPCK bridge x2	PEPCK bridge x2
pepck_bridge_x2	pepck_bridge_x2.txt	nh4_GLN	1	4.5055995898598026e-4	Gln	N assimilation	4.504681186499556e-4	2.941031490356662e-4	NA	TCA / 2-OG hub	PEPCK bridge x2	73	PEPCK bridge x2	PEPCK bridge x2
pepck_bridge_x2	pepck_bridge_x2.txt	nh4_GLU	1	0.005706178018831779	Glu	N assimilation	0.005706683235054892	-1.2772834503025233e-4	NA	TCA / 2-OG hub	PEPCK bridge x2	73	PEPCK bridge x2	PEPCK bridge x2
pepck_bridge_x2	pepck_bridge_x2.txt	nh4_NH4	0.05	0.08429129338007182	NH4	N assimilation	0.08425918838386179	5.496005575880546e-4	NA	TCA / 2-OG hub	PEPCK bridge x2	73	PEPCK bridge x2	PEPCK bridge x2
pepck_bridge_x2	pepck_bridge_x2.txt	tca_akg	0.2	0.05297681545160615	2-OG	TCA / 2-OG	0.053000289450655	-6.391158279336555e-4	NA	TCA / 2-OG hub	PEPCK bridge x2	73	PEPCK bridge x2	PEPCK bridge x2
